Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-04-10 00:00:00-04:00,22.994779,23.14093304,22.31882045,22.48324394,3005281,0,0
2006-04-11 00:00:00-04:00,22.59284877,22.6841944,22.19701826,22.51368332,2249242,0,0
2006-04-12 00:00:00-04:00,22.47105999,22.59285365,22.08131867,22.12394524,1992010,0,0
2006-04-13 00:00:00-04:00,22.01433233,22.36753475,21.9899736,22.33099747,1634821,0,0
2006-04-17 00:00:00-04:00,22.32490767,22.55631807,22.22747274,22.44670296,2351855,0,0
2006-04-18 00:00:00-04:00,22.5806715,23.26881001,22.50150442,23.1348362,5097248,0,0
2006-04-19 00:00:00-04:00,23.09221252,23.56721023,23.08612162,23.51240349,4215949,0,0
2006-04-20 00:00:00-04:00,23.55502831,24.02393671,23.52458031,23.73163033,4884752,0,0
2006-04-21 00:00:00-04:00,23.78034668,23.83515504,23.48195104,23.64028358,3201280,0,0
2006-04-24 00:00:00-04:00,23.54893553,23.57938516,23.27489864,23.39669228,2539187,0,0
2006-04-25 00:00:00-04:00,23.40278324,23.73771941,23.38451541,23.6707325,3163394,0,0
2006-04-26 00:00:00-04:00,23.71945272,23.74990073,23.44541578,23.62810707,2369610,0,0
2006-04-27 00:00:00-04:00,23.59156446,24.07874226,23.54893629,23.749897,4104248,0,0
2006-04-28 00:00:00-04:00,23.68899862,23.72553752,23.37233355,23.39669228,2775030,0,0
2006-05-01 00:00:00-04:00,23.4758626,23.74989953,23.38451696,23.59765625,2977740,0,0
2006-05-02 00:00:00-04:00,23.59764909,23.81078994,23.57938127,23.76816177,2400925,0,0
2006-05-03 00:00:00-04:00,23.71944221,23.76207038,23.48803193,23.70726204,1912744,0,0
2006-05-04 00:00:00-04:00,23.70727434,23.92041528,23.56721122,23.66464615,2827735,0,0
2006-05-05 00:00:00-04:00,23.74990571,23.90214903,23.65856004,23.84125137,2047371,0,0
2006-05-08 00:00:00-04:00,23.81079463,24.0239339,23.72553828,23.749897,3057845,0,0
2006-05-09 00:00:00-04:00,23.83515521,23.83515521,23.50630994,23.67682266,2259867,0,0
2006-05-10 00:00:00-04:00,23.56721011,23.74381214,23.427147,23.54894066,2768599,0,0
2006-05-11 00:00:00-04:00,23.38451881,23.59765812,23.24445408,23.54894066,3574546,0,0
2006-05-12 00:00:00-04:00,23.41497106,23.47586871,22.64157753,22.6842041,4735026,0,0
2006-05-15 00:00:00-04:00,22.74509879,23.22009652,22.68420115,23.12266159,4782698,0,0
2006-05-16 00:00:00-04:00,22.0752361,22.2822862,21.12524036,21.22267532,13497131,0,0
2006-05-17 00:00:00-04:00,21.19221789,21.43580681,21.06433335,21.18612862,6133585,0,0
2006-05-18 00:00:00-04:00,21.29574491,21.64895059,21.17395125,21.21657944,4384827,0,0
2006-05-19 00:00:00-04:00,21.28356656,21.39318167,21.03997761,21.30183601,5709152,0,0
2006-05-22 00:00:00-04:00,21.27138348,21.29574058,20.79638423,20.97298622,4911034,0,0
2006-05-23 00:00:00-04:00,21.02779768,21.38708937,20.94863059,21.00343895,3992129,0,0
2006-05-24 00:00:00-04:00,20.94254189,21.32619394,20.40055726,20.77812004,4552587,0,0
2006-05-25 00:00:00-04:00,20.94862989,20.97907789,20.38837584,20.65023422,5302055,0,0
2006-05-26 00:00:00-04:00,20.7963875,21.19221973,20.71113275,21.08869553,3066373,0,0
2006-05-30 00:00:00-04:00,21.05215862,21.10087609,20.717224,20.75376129,3688763,0,0
2006-05-31 00:00:00-04:00,20.74766284,21.28355799,20.74766284,21.24702072,5449684,0,0
2006-06-01 00:00:00-04:00,21.13131471,21.40535318,21.07650799,21.33227539,4336876,0,0
2006-06-02 00:00:00-04:00,21.36882141,21.68548654,21.24093686,21.63067818,3670729,0,0
2006-06-05 00:00:00-04:00,21.49670076,21.53932731,20.89381866,20.91208649,4340371,0,0
2006-06-06 00:00:00-04:00,21.0643391,21.07651928,20.5162651,20.72940445,4452211,0,0
2006-06-07 00:00:00-04:00,20.73549737,20.96690784,20.46146032,20.64415169,3134176,0,0
2006-06-08 00:00:00-04:00,20.52235111,20.53453129,19.9742772,20.40664673,4266696,0,0
2006-06-09 00:00:00-04:00,20.40664696,20.73549066,20.25440367,20.5406208,3288935,0,0
2006-06-12 00:00:00-04:00,20.52234512,20.60760146,19.5967087,19.85247612,7134553,0,0
2006-06-13 00:00:00-04:00,19.79158204,19.95600387,19.06081691,19.15216255,10513799,0,0
2006-06-14 00:00:00-04:00,19.15215844,19.4566433,19.09126081,19.43837547,6152318,0,0
2006-06-15 00:00:00-04:00,19.51145871,20.40055814,19.49927853,20.32748032,5643866,0,0
2006-06-16 00:00:00-04:00,20.23003893,20.41273018,20.13260403,20.30920601,3529391,0,0
2006-06-19 00:00:00-04:00,20.33966523,20.42492163,19.63934785,19.70633316,2779084,0,0
2006-06-20 00:00:00-04:00,19.70023822,19.88902042,19.5297271,19.59671402,2086375,0,0
2006-06-21 00:00:00-04:00,19.59062737,20.0229986,19.59062737,19.88902473,1933714,0,0
2006-06-22 00:00:00-04:00,19.82812179,19.92555671,19.54799395,19.65151978,1848436,0,0
2006-06-23 00:00:00-04:00,19.48709683,19.48709683,18.17171735,18.99382973,8503894,0,0
2006-06-26 00:00:00-04:00,19.06082334,19.20697577,18.91467092,19.14607811,3932434,0,0
2006-06-27 00:00:00-04:00,18.63453475,19.1217109,18.50056094,18.53709984,5071525,0,0
2006-06-28 00:00:00-04:00,18.53100901,18.76850862,18.31177884,18.61017609,3484096,0,0
2006-06-29 00:00:00-04:00,18.67717434,19.206979,18.57364847,19.18871117,3764395,0,0
2006-06-30 00:00:00-04:00,19.21914864,19.55408318,19.20696846,19.21914864,5431789,0,0
2006-07-03 00:00:00-04:00,19.32876402,19.48709657,19.17043148,19.40184021,1393387,0,0
2006-07-05 00:00:00-04:00,19.28613631,19.33485377,18.90857358,19.0790863,3467040,0,0
2006-07-06 00:00:00-04:00,19.0729928,19.40792731,19.06690352,19.26786423,2054221,0,0
2006-07-07 00:00:00-04:00,19.18261288,19.18261288,18.71979535,18.89030647,2374783,0,0
2006-07-10 00:00:00-04:00,18.98773831,19.12171213,18.59190776,18.72588158,2189967,0,0
2006-07-11 00:00:00-04:00,18.66498991,18.66498991,17.88550549,18.37877274,7294205,0,0
2006-07-12 00:00:00-04:00,18.37877326,18.37877326,16.97813859,17.35570145,9756362,0,0
2006-07-13 00:00:00-04:00,17.32524696,17.55665733,17.17909458,17.33742714,5448006,0,0
2006-07-14 00:00:00-04:00,17.32524343,17.5322934,17.14255218,17.4713974,3501710,0,0
2006-07-17 00:00:00-04:00,17.44704357,17.59319596,17.37396575,17.56274796,3440478,0,0
2006-07-18 00:00:00-04:00,17.55665606,17.66018025,16.85633735,17.23390007,3659824,0,0
2006-07-19 00:00:00-04:00,17.28261877,17.96466808,17.28261877,17.90377045,3133058,0,0
2006-07-20 00:00:00-04:00,17.96466643,18.24479261,17.4896688,17.52011681,3421046,0,0
2006-07-21 00:00:00-04:00,17.59928802,17.60537892,16.73454884,16.96595764,4913271,0,0
2006-07-24 00:00:00-04:00,16.98422267,17.81851362,16.98422267,17.68453979,4984150,0,0
2006-07-25 00:00:00-04:00,17.68454014,18.15953943,17.58710522,17.75761795,3711131,0,0
2006-07-26 00:00:00-04:00,17.70889621,17.72716567,16.92941373,16.93550301,7971536,0,0
2006-07-27 00:00:00-04:00,17.05120497,17.16082003,16.74062922,16.76498795,4963459,0,0
2006-07-28 00:00:00-04:00,16.82588712,17.15473234,16.72845222,17.00248909,4428864,0,0
2006-07-31 00:00:00-04:00,16.92941723,17.38005619,16.83807158,17.31915855,2374363,0,0
2006-08-01 00:00:00-04:00,17.24607922,17.25825777,16.89896452,17.08165741,3743564,0,0
2006-08-02 00:00:00-04:00,17.05121324,17.39832805,16.92941957,17.13037872,3397140,0,0
2006-08-03 00:00:00-04:00,16.95985571,17.25825122,16.89286883,17.17299652,2223379,0,0
2006-08-04 00:00:00-04:00,17.42268121,17.6601792,16.89896452,17.08165741,2121325,0,0
2006-08-07 00:00:00-04:00,17.01467567,17.05121296,16.75281725,16.89896965,2060093,0,0
2006-08-08 00:00:00-04:00,16.89896609,16.935505,16.41787917,16.49095535,2914131,0,0
2006-08-09 00:00:00-04:00,16.70409857,17.20954429,16.53358582,16.61275291,2311453,0,0
2006-08-10 00:00:00-04:00,16.55794504,16.96595585,16.49095812,16.92941856,3337725,0,0
2006-08-11 00:00:00-04:00,16.83806821,16.85633603,16.50313207,16.56402969,2291042,0,0
2006-08-14 00:00:00-04:00,16.71018619,17.58101606,16.69800601,17.33742714,5375869,0,0
2006-08-15 00:00:00-04:00,18.81113929,19.39575043,18.69543492,18.95120239,8751200,0,0
2006-08-16 00:00:00-04:00,19.32876323,19.65760848,18.78068779,19.49318504,5767309,0,0
2006-08-17 00:00:00-04:00,19.48710099,19.68806177,19.31658823,19.65761375,3098108,0,0
2006-08-18 00:00:00-04:00,19.65151435,19.65151435,19.13388863,19.36529732,4099495,0,0
2006-08-21 00:00:00-04:00,19.30440103,19.31049193,18.99991615,19.07299232,1948113,0,0
2006-08-22 00:00:00-04:00,18.98774623,19.1704392,18.78678704,18.81114578,3217357,0,0
2006-08-23 00:00:00-04:00,18.75633214,18.97556235,18.5858194,18.59799957,1795451,0,0
2006-08-24 00:00:00-04:00,18.69543525,18.87812654,18.57363997,18.61626816,2402882,0,0
2006-08-25 00:00:00-04:00,18.55537224,18.67716753,18.48229604,18.55537224,2741618,0,0
2006-08-28 00:00:00-04:00,18.53710381,18.85376895,18.52492363,18.7563324,2176966,0,0
2006-08-29 00:00:00-04:00,18.80505254,19.15216736,18.79287398,19.09736061,3132079,0,0
2006-08-30 00:00:00-04:00,19.21914726,19.54799088,19.19478854,19.48709488,3505345,0,0
2006-08-31 00:00:00-04:00,19.59671387,19.63934205,19.26177928,19.58453369,2546038,0,0
2006-09-01 00:00:00-04:00,19.58452727,19.63933562,19.19478607,19.19478607,3110270,0,0
2006-09-05 00:00:00-04:00,19.0851757,19.27395626,18.7989586,19.2252388,2906861,0,0
2006-09-06 00:00:00-04:00,19.0912659,19.0973568,18.66498568,18.68934441,3316755,0,0
2006-09-07 00:00:00-04:00,18.60408674,18.84767401,18.45793276,18.53709984,3284321,0,0
2006-09-08 00:00:00-04:00,18.57364104,18.78678198,18.54319304,18.68325615,1691580,0,0
2006-09-11 00:00:00-04:00,18.604092,19.10953775,18.604092,18.93293571,6983849,0,0
2006-09-12 00:00:00-04:00,18.92684587,19.27395903,18.88421768,19.18261337,4209098,0,0
2006-09-13 00:00:00-04:00,19.24351377,19.29223124,18.99992478,19.09127045,2713658,0,0
2006-09-14 00:00:00-04:00,18.93902407,19.02428045,18.72588476,18.87812805,3120616,0,0
2006-09-15 00:00:00-04:00,18.89031011,18.90857957,18.57364491,18.82941246,6559556,0,0
2006-09-18 00:00:00-04:00,18.83550358,19.0669124,18.75024719,18.98774529,3412378,0,0
2006-09-19 00:00:00-04:00,18.99991928,19.16434273,18.78068909,19.15216255,3791935,0,0
2006-09-20 00:00:00-04:00,19.38356782,19.90728447,19.3592091,19.85247612,4959824,0,0
2006-09-21 00:00:00-04:00,20.07171444,20.33966215,19.99254734,20.14479065,5134994,0,0
2006-09-22 00:00:00-04:00,20.06561498,20.08388281,19.60279601,19.77939796,3529810,0,0
2006-09-25 00:00:00-04:00,19.80985682,20.19959984,19.65761513,20.02908707,2681644,0,0
2006-09-26 00:00:00-04:00,19.98645787,20.2483163,19.80985583,20.05953407,3220712,0,0
2006-09-27 00:00:00-04:00,20.06562144,20.12651908,19.56017413,19.65151978,5656308,0,0
2006-09-28 00:00:00-04:00,19.59671278,20.10215846,19.52363497,20.08388901,5407045,0,0
2006-09-29 00:00:00-04:00,20.096072,20.19959784,19.87684178,19.90729141,2035208,0,0
2006-10-02 00:00:00-04:00,19.79158187,19.9620946,19.56017314,19.68196678,3959136,0,0
2006-10-03 00:00:00-04:00,19.5297213,19.84029706,19.51754112,19.63324547,3219734,0,0
2006-10-04 00:00:00-04:00,19.57844906,20.16915128,19.57235979,20.12043381,3541274,0,0
2006-10-05 00:00:00-04:00,19.99863423,20.10215842,19.79158259,20.03517151,2375761,0,0
2006-10-06 00:00:00-04:00,19.88292758,20.33965574,19.74286287,20.27266884,2933983,0,0
2006-10-09 00:00:00-04:00,20.12651176,20.44926604,19.95599746,20.35182953,3899022,0,0
2006-10-10 00:00:00-04:00,20.30920601,20.46753853,20.23003893,20.30920601,2865620,0,0
2006-10-11 00:00:00-04:00,20.09607336,20.49799492,19.96818878,20.20568848,3587967,0,0
2006-10-12 00:00:00-04:00,20.22395458,20.53453043,20.19959585,20.44927406,2367793,0,0
2006-10-13 00:00:00-04:00,20.40055571,21.0886943,20.39446481,21.00952721,4166180,0,0
2006-10-16 00:00:00-04:00,21.00952506,21.08869214,20.82683217,20.89990997,2612582,0,0
2006-10-17 00:00:00-04:00,20.64413906,21.07041919,20.64413906,20.94862556,7013486,0,0
2006-10-18 00:00:00-04:00,21.10087977,21.38709535,21.03389284,21.32010841,5366642,0,0
2006-10-19 00:00:00-04:00,21.22266684,21.37491013,21.10087319,21.26529503,3005560,0,0
2006-10-20 00:00:00-04:00,21.29574304,21.33837284,21.10087319,21.26529503,2711281,0,0
2006-10-23 00:00:00-04:00,21.3688199,21.56978063,21.05215479,21.18612862,2680805,0,0
2006-10-24 00:00:00-04:00,21.16177037,21.28356565,21.05824617,21.2713871,2522971,0,0
2006-10-25 00:00:00-04:00,21.25310995,21.34445556,21.12522543,21.33227539,2243790,0,0
2006-10-26 00:00:00-04:00,21.38708177,21.6063119,21.25310961,21.56977463,1299441,0,0
2006-10-27 00:00:00-04:00,21.56977576,21.58804521,21.19221311,21.24093056,3304872,0,0
2006-10-30 00:00:00-05:00,21.19222087,21.36273362,21.10087522,21.25311852,1594978,0,0
2006-10-31 00:00:00-05:00,21.31401336,21.80728214,21.29574391,21.67939758,3892591,0,0
2006-11-01 00:00:00-05:00,21.91013431,22.33024071,21.68392436,22.03293419,4555942,1.471388,0
2006-11-02 00:00:00-05:00,21.95537777,21.96184047,21.45771383,21.5934391,2871632,0,0
2006-11-03 00:00:00-05:00,21.67098863,21.78732749,21.2638095,21.28319931,3918454,0,0
2006-11-06 00:00:00-05:00,21.28320554,22.045859,21.26381573,21.99415398,5054189,0,0
2006-11-07 00:00:00-05:00,21.98122768,22.14280545,21.73562622,21.73562622,2615798,0,0
2006-11-08 00:00:00-05:00,21.57404453,21.89720349,21.52233951,21.76147652,2743016,0,0
2006-11-09 00:00:00-05:00,21.86488672,22.12987622,21.8519596,22.02646446,4703152,0,0
2006-11-10 00:00:00-05:00,22.02646732,22.23975183,21.99415211,22.19450951,2835004,0,0
2006-11-13 00:00:00-05:00,22.16866069,22.71803139,22.13634548,22.62108231,5801281,0,0
2006-11-14 00:00:00-05:00,21.26381139,21.60635842,20.84370684,21.32844353,16887980,0,0
2006-11-15 00:00:00-05:00,21.3284511,21.6063661,21.26381895,21.41893578,4859029,0,0
2006-11-16 00:00:00-05:00,21.45124962,21.94245087,21.32844974,21.74855614,4576493,0,0
2006-11-17 00:00:00-05:00,21.62575255,21.87135227,21.52234078,21.81318283,3484934,0,0
2006-11-20 00:00:00-05:00,21.68392846,21.96184521,21.62576071,21.80672836,3130262,0,0
2006-11-21 00:00:00-05:00,21.80672106,21.80672106,21.61928905,21.73562622,4763126,0,0
2006-11-22 00:00:00-05:00,21.68392125,21.71623646,21.52234175,21.59989929,5975332,0,0
2006-11-24 00:00:00-05:00,21.47063669,21.78086857,21.4577113,21.69038391,1347532,0,0
2006-11-27 00:00:00-05:00,21.61928982,21.62575424,20.97297354,21.07638359,3723573,0,0
2006-11-28 00:00:00-05:00,21.06992531,21.25735736,20.87603055,21.06992531,5114863,0,0
2006-11-29 00:00:00-05:00,21.06991603,21.10223296,20.49469472,20.7079792,8453706,0,0
2006-11-30 00:00:00-05:00,20.71444708,20.77907923,20.55286758,20.57872009,6192860,0,0
2006-12-01 00:00:00-05:00,20.66274643,20.72737859,20.47531437,20.66274643,3398957,0,0
2006-12-04 00:00:00-05:00,20.68213462,21.16687148,20.68213462,21.0828495,4452770,0,0
2006-12-05 00:00:00-05:00,21.3284518,21.86489544,21.16687227,21.43186188,5722993,0,0
2006-12-06 00:00:00-05:00,21.45124719,21.53526915,21.25735248,21.37368965,2662771,0,0
2006-12-07 00:00:00-05:00,21.52233757,21.74854916,21.42539023,21.47063255,3289774,0,0
2006-12-08 00:00:00-05:00,21.4577221,21.77441684,21.35431028,21.60637283,1995645,0,0
2006-12-11 00:00:00-05:00,21.55465824,21.78086815,21.49648879,21.69684792,1937628,0,0
2006-12-12 00:00:00-05:00,21.65160681,22.24621807,21.47710019,21.88428116,5897463,0,0
2006-12-13 00:00:00-05:00,21.88428027,21.9747632,21.72916347,21.87135315,3256781,0,0
2006-12-14 00:00:00-05:00,21.81317738,22.1492634,21.81317738,22.01353645,4210776,0,0
2006-12-15 00:00:00-05:00,21.98768656,22.18158123,21.91012731,22.02646446,3609916,0,0
2006-12-18 00:00:00-05:00,22.02646446,22.16865412,21.92305443,22.02646446,1588547,0,0
2006-12-19 00:00:00-05:00,21.78086842,22.16865783,21.75501591,22.05232239,1963631,0,0
2006-12-20 00:00:00-05:00,22.07171031,22.58876401,22.00061547,22.00707817,5934510,0,0
2006-12-21 00:00:00-05:00,21.9553792,22.22683149,21.8519674,22.13634682,2922799,0,0
2006-12-22 00:00:00-05:00,22.02647302,22.22683219,21.75502072,21.79380035,2403022,0,0
2006-12-26 00:00:00-05:00,21.78086951,22.18158606,21.7485543,22.10402679,1315658,0,0
2006-12-27 00:00:00-05:00,22.22682576,22.49181529,22.18804613,22.42718315,2027659,0,0
2006-12-28 00:00:00-05:00,22.31084969,22.96363043,22.31084969,22.85375595,5178332,0,0
2006-12-29 00:00:00-05:00,22.78265476,23.06703407,22.47888736,22.52412796,2443285,0,0
2007-01-03 00:00:00-05:00,22.61462004,22.93131466,22.0070816,22.16866112,3599291,0,0
2007-01-04 00:00:00-05:00,22.16865508,22.36254976,21.62575066,22.23974991,2899033,0,0
2007-01-05 00:00:00-05:00,22.16866119,22.23329335,21.97476646,22.03293419,3741887,0,0
2007-01-08 00:00:00-05:00,21.96184218,22.02647262,21.76794572,21.95537949,2176966,0,0
2007-01-09 00:00:00-05:00,22.02646848,22.18158528,21.73562642,21.98122787,1937908,0,0
2007-01-10 00:00:00-05:00,22.00062346,22.00062346,21.56759156,21.78087616,3016045,0,0
2007-01-11 00:00:00-05:00,21.86489815,22.00062346,21.55466616,21.78087616,2919443,0,0
2007-01-12 00:00:00-05:00,21.76148035,22.00061741,21.67746011,21.71623802,1965448,0,0
2007-01-16 00:00:00-05:00,21.65807371,21.92952602,21.54819922,21.67746353,4328907,0,0
2007-01-17 00:00:00-05:00,21.60636366,21.63868059,21.17333188,21.24442673,3723014,0,0
2007-01-18 00:00:00-05:00,21.16687108,21.1927236,20.61750208,20.84371376,5071525,0,0
2007-01-19 00:00:00-05:00,20.90834252,21.28966927,20.8889527,21.19918633,3501011,0,0
2007-01-22 00:00:00-05:00,21.11516927,21.15394892,20.99883207,21.05053711,4712099,0,0
2007-01-23 00:00:00-05:00,20.9341959,21.276743,20.88248914,21.14101601,3739650,0,0
2007-01-24 00:00:00-05:00,21.14101574,21.32844775,20.97943623,21.07638359,3982063,0,0
2007-01-25 00:00:00-05:00,21.063456,21.24442357,20.688592,20.72090721,2600560,0,0
2007-01-26 00:00:00-05:00,20.68213142,21.0052887,20.67566872,20.92126846,2507593,0,0
2007-01-29 00:00:00-05:00,20.85017361,20.97943618,20.63042639,20.67566872,2829272,0,0
2007-01-30 00:00:00-05:00,20.6756624,20.7338301,20.59810316,20.68212509,2007808,0,0
2007-01-31 00:00:00-05:00,20.68212509,20.74675549,20.61749297,20.68212509,3173460,0,0
2007-02-01 00:00:00-05:00,20.7919988,21.00528328,20.68212608,20.80492592,3644446,0,0
2007-02-02 00:00:00-05:00,20.85662833,20.86309275,20.33311211,20.43005943,7517605,0,0
2007-02-05 00:00:00-05:00,20.44945243,20.6045692,20.19092563,20.57225227,3511916,0,0
2007-02-06 00:00:00-05:00,20.75968261,20.79199781,20.52054564,20.68212509,3516110,0,0
2007-02-07 00:00:00-05:00,20.71445261,21.13455909,20.71445261,21.05053711,4781440,0,0
2007-02-08 00:00:00-05:00,20.97297601,21.17979614,20.86310324,21.11516571,3546446,0,0
2007-02-09 00:00:00-05:00,21.1086998,21.3155199,21.03114226,21.1086998,3297602,0,0
2007-02-12 00:00:00-05:00,21.08284749,21.17333215,21.01821706,21.0634594,2040521,0,0
2007-02-13 00:00:00-05:00,21.10870113,21.38015339,21.02467916,21.31552124,3407765,0,0
2007-02-14 00:00:00-05:00,21.23149941,21.58697361,21.23149941,21.28966713,4033230,0,0
2007-02-15 00:00:00-05:00,21.32198855,22.07171501,21.30259873,21.86489487,5713486,0,0
2007-02-16 00:00:00-05:00,21.79379517,21.80672056,21.03760445,21.1797924,7886118,0,0
2007-02-20 00:00:00-05:00,20.99236047,21.13455014,20.79200136,20.99882317,5680214,0,0
2007-02-21 00:00:00-05:00,20.89541407,21.31551867,20.87602426,21.1668663,5606679,0,0
2007-02-22 00:00:00-05:00,21.20564368,21.42539086,21.20564368,21.32844353,4689451,0,0
2007-02-23 00:00:00-05:00,21.49648416,21.59343149,21.23149467,21.50294685,4423412,0,0
2007-02-26 00:00:00-05:00,21.49648165,21.56111377,21.33490221,21.50940704,4141295,0,0
2007-02-27 00:00:00-05:00,21.2638146,21.36076367,20.45591885,20.75322533,6038381,0,0
2007-02-28 00:00:00-05:00,20.75322795,20.84371262,20.43006892,20.52055359,4254114,0,0
2007-03-01 00:00:00-05:00,20.13275827,20.4623799,19.91301109,20.32018852,4067201,0,0
2007-03-02 00:00:00-05:00,20.26203206,20.37836927,19.83546285,19.85485268,3432789,0,0
2007-03-05 00:00:00-05:00,19.64802655,20.12629893,19.55754016,19.83545685,2994236,0,0
2007-03-06 00:00:00-05:00,19.93239653,20.03580828,19.64801898,19.92593384,4189107,0,0
2007-03-07 00:00:00-05:00,19.90655429,20.02935418,19.79667979,19.89362717,3562244,0,0
2007-03-08 00:00:00-05:00,20.03581549,20.66920467,20.03581549,20.51408958,6290581,0,0
2007-03-09 00:00:00-05:00,20.53993708,20.68212673,20.3331153,20.52700996,5203216,0,0
2007-03-12 00:00:00-04:00,20.48823435,20.77261543,20.46884625,20.77261543,3820594,0,0
2007-03-13 00:00:00-04:00,20.5787277,20.69506492,20.41068543,20.4688549,4176944,0,0
2007-03-14 00:00:00-04:00,20.46884063,20.72736741,20.36543061,20.68212509,4232165,0,0
2007-03-15 00:00:00-04:00,20.61103323,20.68859076,20.32665391,20.48823166,3006119,0,0
2007-03-16 00:00:00-04:00,20.48177395,20.63042807,20.37836389,20.52055359,3005560,0,0
2007-03-19 00:00:00-04:00,20.66920224,20.79846651,20.53993968,20.58518028,1962093,0,0
2007-03-20 00:00:00-04:00,20.61749717,20.95358153,20.56579215,20.72090721,3546446,0,0
2007-03-21 00:00:00-04:00,20.77907312,20.83077814,20.60456827,20.7402935,3251608,0,0
2007-03-22 00:00:00-04:00,20.87602737,21.19272197,20.68213265,21.0634594,4801990,0,0
2007-03-23 00:00:00-04:00,20.98589416,21.77440167,20.98589416,21.47063255,4695183,0,0
2007-03-26 00:00:00-04:00,21.34137117,21.54819298,20.95358177,21.54819298,4143672,0,0
2007-03-27 00:00:00-04:00,21.5223417,21.85196339,21.43832146,21.73562622,4205743,0,0
2007-03-28 00:00:00-04:00,21.50941332,21.81318248,21.43832021,21.6386776,3550361,0,0
2007-03-29 00:00:00-04:00,21.81964583,21.94890838,21.63867654,21.78733063,5008195,0,0
2007-03-30 00:00:00-04:00,21.76794201,21.87781649,21.66453196,21.77440643,3579998,0,0
2007-04-02 00:00:00-04:00,21.73562714,21.97476418,21.64514248,21.94891167,3137112,0,0
2007-04-03 00:00:00-04:00,22.01353812,22.41425456,21.97475849,22.33023262,4456125,0,0
2007-04-04 00:00:00-04:00,22.40779302,22.51120478,22.3431626,22.49827766,3376729,0,0
2007-04-05 00:00:00-04:00,22.4918166,22.58876395,22.42072176,22.43364716,3725530,0,0
2007-04-09 00:00:00-04:00,22.5047457,22.75034719,22.45950336,22.65986252,3633961,0,0
2007-04-10 00:00:00-04:00,22.50474254,22.62107971,22.46596463,22.56291199,2723863,0,0
2007-04-11 00:00:00-04:00,22.53706015,22.58876518,22.34316544,22.37548065,3634800,0,0
2007-04-12 00:00:00-04:00,22.38840172,22.58875908,22.31084247,22.53705406,2765524,0,0
2007-04-13 00:00:00-04:00,22.68571125,22.68571125,22.12987965,22.27853203,4574815,0,0
2007-04-16 00:00:00-04:00,22.29792618,22.62754621,22.24622115,22.60815811,2795581,0,0
2007-04-17 00:00:00-04:00,22.51767019,23.13813396,22.49181767,22.98301888,5438919,0,0
2007-04-18 00:00:00-04:00,22.75034307,23.04118512,22.64693302,22.93131065,4027778,0,0
2007-04-19 00:00:00-04:00,22.91192634,23.03472622,22.70510449,22.77619934,3168008,0,0
2007-04-20 00:00:00-04:00,23.06703763,23.10581726,22.74388037,22.93131065,4468008,0,0
2007-04-23 00:00:00-04:00,22.84082453,23.0088667,22.2849913,22.87960243,3096850,0,0
2007-04-24 00:00:00-04:00,22.94423991,23.02826015,22.75034519,22.84082985,2730294,0,0
2007-04-25 00:00:00-04:00,22.86667828,22.93130869,22.73095131,22.73095131,5173439,0,0
2007-04-26 00:00:00-04:00,22.80851239,22.87314454,22.6340075,22.66632271,6102689,0,0
2007-04-27 00:00:00-04:00,22.52413181,22.6469334,22.36901674,22.43364716,4155555,0,0
2007-04-30 00:00:00-04:00,22.47242838,22.52413341,22.2009744,22.21390152,4092226,0,0
2007-05-01 00:00:00-04:00,22.2849968,23.26093483,22.23329177,23.26093483,6170632,0,0
2007-05-02 00:00:00-04:00,23.19630039,23.62933384,23.13813266,23.51299667,4481848,0,0
2007-05-03 00:00:00-04:00,23.48714605,23.63579843,23.39666138,23.55824089,3612013,0,0
2007-05-04 00:00:00-04:00,23.55825053,23.9201876,23.46776583,23.9137249,4257609,0,0
2007-05-07 00:00:00-04:00,23.88139339,24.14638289,23.82322567,24.06236267,3363868,0,0
2007-05-08 00:00:00-04:00,23.9460252,24.1851622,23.90078288,24.13345718,3203936,0,0
2007-05-09 00:00:00-04:00,23.97188177,24.23687132,23.92017675,24.19809341,2682343,0,0
2007-05-10 00:00:00-04:00,23.9137204,24.02359317,23.25447683,23.27386665,4749006,0,0
2007-05-11 00:00:00-04:00,23.21568805,23.47421487,22.93130872,23.40312004,5716142,0,0
2007-05-14 00:00:00-04:00,23.5647066,23.74567594,23.07996974,23.20923233,5061878,0,0
2007-05-15 00:00:00-04:00,24.12699701,24.86379789,24.12699701,24.41783905,11697346,0,0
2007-05-16 00:00:00-04:00,24.21748341,24.46954758,24.15285298,24.44369507,3787462,0,0
2007-05-17 00:00:00-04:00,24.16577726,24.55356666,24.16577726,24.32089233,3485074,0,0
2007-05-18 00:00:00-04:00,24.28857585,24.70221775,24.26918604,24.56002808,3824369,0,0
2007-05-21 00:00:00-04:00,24.30150463,24.88319051,24.30150463,24.76685333,4919702,0,0
2007-05-22 00:00:00-04:00,24.78624231,25.04476744,24.69575765,24.90904045,5547823,0,0
2007-05-23 00:00:00-04:00,25.09000772,25.18695507,24.87672321,24.93489265,3648081,0,0
2007-05-24 00:00:00-04:00,24.4695438,25.10939732,24.29503892,24.35320663,4379095,0,0
2007-05-25 00:00:00-04:00,24.3726042,24.90904613,24.23687719,24.79917336,4180859,0,0
2007-05-29 00:00:00-04:00,24.88319051,24.92843112,24.62466364,24.76685333,2971729,0,0
